A0A075B6H9	Tdark
A0A075B6I0	Tdark
A0A075B6I1	Tdark
A0A075B6I4	Tdark
A0A075B6I9	Tdark
A0A075B6J1	Tdark
A0A075B6J6	Tdark
A0A075B6J9	Tdark
A0A075B6K0	Tdark
A0A075B6K2	Tdark
A0A075B6K4	Tdark
A0A075B6K5	Tdark
A0A075B6K6	Tdark
A0A075B6P5	Tdark
A0A075B6Q5	Tdark
A0A075B6R2	Tdark
A0A075B6S2	Tdark
A0A075B6S4	Tdark
A0A075B6S5	Tdark
A0A075B6S6	Tdark
A0A075B759	Tdark
A0A087WSX0	Tdark
A0A087WSY4	Tdark
A0A087WSY6	Tdark
A0A087WSZ0	Tdark
A0A087WTH1	Tdark
A0A087WTH5	Tdark
A0A087WUL8	Tdark
A0A087WVF3	Tdark
A0A087WW87	Tdark
A0A087WX78	Tdark
A0A087WXM9	Tdark
A0A087WXS9	Tdark
A0A087X179	Tdark
A0A087X1C5	Tbio
A0A087X1G2	Tdark
A0A096LNP1	Tdark
A0A096LP01	Tdark
A0A096LP49	Tdark
A0A096LP55	Tdark
A0A096LPI5	Tdark
A0A0A0MRZ7	Tdark
A0A0A0MRZ8	Tdark
A0A0A0MRZ9	Tdark
A0A0A0MS14	Tdark
A0A0A0MS15	Tdark
A0A0A0MT36	Tdark
A0A0A0MT76	Tdark
A0A0A0MT89	Tdark
A0A0B4J1U3	Tdark
A0A0B4J1U7	Tdark
A0A0B4J1V0	Tdark
A0A0B4J1V1	Tdark
A0A0B4J1V2	Tdark
A0A0B4J1V6	Tdark
A0A0B4J1X5	Tdark
A0A0B4J1X8	Tdark
A0A0B4J1Y8	Tdark
A0A0B4J1Y9	Tdark
A0A0B4J1Z2	Tdark
A0A0B4J2A2	Tdark
A0A0B4J2D9	Tdark
A0A0B4J2F0	Tdark
A0A0B4J2H0	Tdark
A0A0C4DH24	Tdark
A0A0C4DH25	Tdark
A0A0C4DH29	Tdark
A0A0C4DH31	Tdark
A0A0C4DH32	Tdark
A0A0C4DH33	Tdark
A0A0C4DH34	Tdark
A0A0C4DH38	Tdark
A0A0C4DH39	Tdark
A0A0C4DH41	Tdark
A0A0C4DH42	Tdark
A0A0C4DH43	Tdark
A0A0C4DH55	Tdark
A0A0C4DH62	Tdark
A0A0C4DH67	Tdark
A0A0C4DH68	Tdark
A0A0C4DH69	Tdark
A0A0C4DH72	Tdark
A0A0C4DH73	Tdark
A0A0C5B5G6	Tbio
A0A0G2JMD5	Tdark
A0A0G2JMI3	Tdark
A0A0G2JS06	Tdark
A0A0J9YVY3	Tdark
A0A0J9YWL9	Tdark
A0A0J9YX35	Tdark
A0A0J9YX94	Tdark
A0A0J9YXQ4	Tdark
A0A0J9YXX1	Tdark
A0A0U1RR37	Tdark
A0A0U1RRE5	Tbio
A0A183	Tdark
A0A1B0GTD5	Tdark
A0A1B0GTK4	Tdark
A0A1B0GTK5	Tdark
A0A1B0GTQ4	Tdark
A0A1B0GTR0	Tdark
A0A1B0GTR4	Tdark
A0A1B0GTS1	Tdark
A0A1B0GTY4	Tdark
A0A1B0GTZ2	Tdark
A0A1B0GU29	Tdark
A0A1B0GUA6	Tdark
A0A1B0GUA7	Tdark
A0A1B0GUC4	Tdark
A0A1B0GUJ8	Tdark
A0A1B0GUQ0	Tdark
A0A1B0GUU1	Tdark
A0A1B0GUV7	Tdark
A0A1B0GV22	Tdark
A0A1B0GVG4	Tdark
A0A1B0GVH4	Tdark
A0A1B0GVH7	Tdark
A0A1B0GVK7	Tdark
A0A1B0GVM6	Tdark
A0A1B0GVQ0	Tbio
A0A1B0GVS7	Tdark
A0A1B0GVZ2	Tdark
A0A1B0GVZ6	Tdark
A0A1B0GVZ9	Tdark
A0A1B0GWH4	Tdark
A0A1W2PPG7	Tdark
A0A5B9	Tdark
A0AUZ9	Tdark
A0AV02	Tbio
A0AV96	Tdark
A0AVF1	Tdark
A0AVI2	Tdark
A0AVI4	Tbio
A0AVK6	Tbio
A0AVT1	Tchem
A0FGR8	Tbio
A0FGR9	Tdark
A0JLT2	Tbio
A0JNW5	Tdark
A0JP26	Tbio
A0M8Q6	Tdark
A0MZ66	Tdark
A0PG75	Tdark
A0PJE2	Tdark
A0PJK1	Tbio
A0PJW6	Tdark
A0PJW8	Tbio
A0PJX0	Tbio
A0PJX2	Tdark
A0PJX4	Tdark
A0PJX8	Tdark
A0PJY2	Tbio
A0PJZ0	Tdark
A0PJZ3	Tdark
A0PK00	Tdark
A0PK05	Tdark
A0PK11	Tdark
A0ZSE6	Tdark
A1A4F0	Tdark
A1A4G5	Tdark
A1A4S6	Tbio
A1A4V9	Tdark
A1A4Y4	Tbio
A1A519	Tdark
A1A580	Tdark
A1A5B4	Tbio
A1A5C7	Tdark
A1A5D9	Tdark
A1E959	Tbio
A1IGU5	Tdark
A1KXE4	Tdark
A1KZ92	Tbio
A1L020	Tdark
A1L0T0	Tbio
A1L157	Tdark
A1L162	Tdark
A1L167	Tbio
A1L168	Tdark
A1L170	Tdark
A1L188	Tbio
A1L190	Tdark
A1L1A6	Tdark
A1L390	Tdark
A1L3X0	Tbio
A1L3X4	Tdark
A1L429	Tdark
A1L443	Tdark
A1L453	Tdark
A1L4H1	Tbio
A1L4K1	Tdark
A1L4L8	Tdark
A1L4Q6	Tdark
A1X283	Tbio
A1XBS5	Tbio
A1YPR0	Tbio
A1Z1Q3	Tbio
A2A288	Tbio
A2A2V5	Tdark
A2A2Y4	Tbio
A2A2Z9	Tdark
A2A368	Tdark
A2A3K4	Tdark
A2A3L6	Tdark
A2A3N6	Tdark
A2AJT9	Tdark
A2CJ06	Tdark
A2IDD5	Tbio
A2NJV5	Tdark
A2PYH4	Tbio
A2RRD8	Tdark
A2RRH5	Tdark
A2RRL7	Tdark
A2RRP1	Tbio
A2RTX5	Tbio
A2RTY3	Tdark
A2RU14	Tdark
A2RU30	Tbio
A2RU37	Tdark
A2RU48	Tdark
A2RU49	Tbio
A2RU54	Tbio
A2RU67	Tdark
A2RUB1	Tdark
A2RUB6	Tdark
A2RUC4	Tbio
A2RUG3	Tdark
A2RUH7	Tdark
A2RUQ5	Tdark
A2RUR9	Tdark
A2RUS2	Tbio
A2RUT3	Tdark
A2RUU4	Tdark
A2VCK2	Tdark
A2VDF0	Tdark
A2VDJ0	Tbio
A2VEC9	Tdark
A3KFT3	Tdark
A3KMH1	Tbio
A3KN83	Tdark
A3QJZ6	Tdark
A3QJZ7	Tdark
A4D0S4	Tbio
A4D0T2	Tdark
A4D0T7	Tdark
A4D0V7	Tdark
A4D0Y5	Tdark
A4D126	Tbio
A4D161	Tdark
A4D1B5	Tchem
A4D1E1	Tdark
A4D1E9	Tdark
A4D1F6	Tdark
A4D1N5	Tdark
A4D1P6	Tbio
A4D1S0	Tdark
A4D1S5	Tdark
A4D1T9	Tdark
A4D1U4	Tdark
A4D1Z8	Tdark
A4D250	Tdark
A4D256	Tdark
A4D263	Tdark
A4D2B0	Tdark
A4D2B8	Tdark
A4D2G3	Tdark
A4D2H0	Tdark
A4D2P6	Tdark
A4FU01	Tdark
A4FU28	Tdark
A4FU49	Tdark
A4FU69	Tdark
A4GXA9	Tbio
A4IF30	Tdark
A4QMS7	Tdark
A4QN01	Tdark
A4QPB2	Tdark
A4QPH2	Tdark
A4UGR9	Tbio
A5A3E0	Tbio
A5D6W6	Tdark
A5D8T8	Tbio
A5D8V6	Tbio
A5D8V7	Tbio
A5D8W1	Tdark
A5LHX3	Tbio
A5PKW4	Tbio
A5PL33	Tdark
A5PLK6	Tdark
A5PLL1	Tbio
A5PLL7	Tdark
A5PLN7	Tdark
A5PLN9	Tdark
A5X5Y0	Tchem
A5YKK6	Tbio
A5YM69	Tdark
A5YM72	Tbio
A6BM72	Tdark
A6H8M9	Tdark
A6H8Y1	Tbio
A6H8Z2	Tdark
A6NC05	Tdark
A6NC42	Tbio
A6NC51	Tdark
A6NC57	Tdark
A6NC62	Tdark
A6NC78	Tdark
A6NC86	Tdark
A6NC97	Tdark
A6NC98	Tdark
A6NCC3	Tdark
A6NCE7	Tdark
A6NCF5	Tdark
A6NCF6	Tdark
A6NCI4	Tdark
A6NCI5	Tdark
A6NCI8	Tdark
A6NCJ1	Tdark
A6NCK2	Tdark
A6NCL1	Tbio
A6NCL2	Tdark
A6NCL7	Tdark
A6NCM1	Tdark
A6NCN2	Tdark
A6NCN8	Tdark
A6NCQ9	Tdark
A6NCS4	Tbio
A6NCS6	Tdark
A6NCV1	Tdark
A6NCW0	Tdark
A6NCW7	Tdark
A6ND01	Tbio
A6ND36	Tbio
A6ND48	Tdark
A6ND91	Tdark
A6NDA9	Tdark
A6NDB9	Tbio
A6NDD5	Tdark
A6NDE4	Tbio
A6NDE8	Tdark
A6NDG6	Tbio
A6NDH6	Tdark
A6NDI0	Tdark
A6NDK9	Tdark
A6NDL7	Tdark
A6NDL8	Tdark
A6NDN3	Tdark
A6NDN8	Tdark
A6NDP7	Tdark
A6NDR6	Tdark
A6NDS4	Tbio
A6NDU8	Tdark
A6NDV4	Tbio
A6NDX4	Tdark
A6NDX5	Tdark
A6NDY0	Tdark
A6NDY2	Tdark
A6NDZ8	Tdark
A6NE01	Tdark
A6NE02	Tdark
A6NE21	Tdark
A6NE52	Tdark
A6NE82	Tdark
A6NEC2	Tdark
A6NED2	Tdark
A6NEE1	Tdark
A6NEF3	Tdark
A6NEH6	Tdark
A6NEH8	Tdark
A6NEK1	Tdark
A6NEL2	Tdark
A6NEL3	Tdark
A6NEM1	Tdark
A6NEN9	Tdark
A6NEQ0	Tdark
A6NEQ2	Tdark
A6NER0	Tdark
A6NER3	Tdark
A6NES4	Tdark
A6NET4	Tdark
A6NEV1	Tdark
A6NEW6	Tdark
A6NEY3	Tdark
A6NEY8	Tdark
A6NF01	Tdark
A6NF34	Tdark
A6NF36	Tdark
A6NF83	Tbio
A6NF89	Tdark
A6NFA0	Tdark
A6NFA1	Tbio
A6NFC5	Tdark
A6NFC9	Tdark
A6NFD8	Tbio
A6NFE2	Tdark
A6NFE3	Tdark
A6NFF2	Tdark
A6NFH5	Tdark
A6NFI3	Tdark
A6NFK2	Tbio
A6NFN3	Tbio
A6NFN9	Tdark
A6NFQ2	Tbio
A6NFQ7	Tdark
A6NFR6	Tdark
A6NFT4	Tdark
A6NFU0	Tdark
A6NFU8	Tdark
A6NFX1	Tdark
A6NFY4	Tdark
A6NFY7	Tbio
A6NFZ4	Tdark
A6NG13	Tdark
A6NGA9	Tdark
A6NGB0	Tdark
A6NGB7	Tdark
A6NGB9	Tdark
A6NGC4	Tdark
A6NGD5	Tdark
A6NGE4	Tdark
A6NGE7	Tdark
A6NGG3	Tdark
A6NGG8	Tbio
A6NGH7	Tdark
A6NGH8	Tdark
A6NGJ6	Tdark
A6NGK3	Tdark
A6NGN4	Tdark
A6NGN9	Tdark
A6NGQ2	Tdark
A6NGR9	Tdark
A6NGS2	Tdark
A6NGU5	Tdark
A6NGU7	Tdark
A6NGW2	Tdark
A6NGY1	Tdark
A6NGY3	Tdark
A6NGY5	Tdark
A6NGZ8	Tdark
A6NH00	Tdark
A6NH11	Tdark
A6NH13	Tdark
A6NH21	Tdark
A6NH52	Tdark
A6NH57	Tdark
A6NHA9	Tdark
A6NHC0	Tbio
A6NHG4	Tdark
A6NHG9	Tdark
A6NHJ4	Tdark
A6NHL2	Tdark
A6NHM9	Tdark
A6NHN0	Tbio
A6NHN6	Tdark
A6NHP3	Tdark
A6NHQ2	Tdark
A6NHQ4	Tdark
A6NHR8	Tdark
A6NHR9	Tbio
A6NHS1	Tdark
A6NHS7	Tdark
A6NHT5	Tbio
A6NHX0	Tbio
A6NHY2	Tdark
A6NHZ5	Tdark
A6NI03	Tdark
A6NI15	Tbio
A6NI28	Tbio
A6NI47	Tdark
A6NI56	Tdark
A6NI61	Tdark
A6NI72	Tdark
A6NI73	Tbio
A6NI79	Tdark
A6NI86	Tdark
A6NI87	Tdark
A6NIE6	Tdark
A6NIE9	Tdark
A6NIH7	Tbio
A6NIJ5	Tdark
A6NIJ9	Tdark
A6NIK2	Tdark
A6NIL9	Tdark
A6NIM6	Tdark
A6NIN4	Tdark
A6NIR3	Tdark
A6NIU2	Tdark
A6NIV6	Tdark
A6NIX2	Tbio
A6NIY4	Tdark
A6NIZ1	Tdark
A6NJ08	Tdark
A6NJ46	Tbio
A6NJ64	Tdark
A6NJ69	Tdark
A6NJ78	Tdark
A6NJ88	Tdark
A6NJB7	Tdark
A6NJG2	Tdark
A6NJG6	Tdark
A6NJI1	Tdark
A6NJI9	Tdark
A6NJJ6	Tdark
A6NJL1	Tdark
A6NJQ4	Tdark
A6NJR5	Tdark
A6NJT0	Tbio
A6NJU9	Tdark
A6NJV1	Tdark
A6NJW4	Tdark
A6NJW9	Tdark
A6NJY1	Tdark
A6NJY4	Tdark
A6NJZ3	Tdark
A6NJZ7	Tdark
A6NK02	Tdark
A6NK06	Tbio
A6NK44	Tdark
A6NK53	Tdark
A6NK58	Tbio
A6NK59	Tdark
A6NK75	Tdark
A6NK89	Tbio
A6NK97	Tdark
A6NKB5	Tbio
A6NKC0	Tdark
A6NKC9	Tdark
A6NKD2	Tdark
A6NKD9	Tdark
A6NKF1	Tdark
A6NKF2	Tdark
A6NKF7	Tdark
A6NKG5	Tbio
A6NKH3	Tdark
A6NKK0	Tdark
A6NKL6	Tdark
A6NKN8	Tdark
A6NKP2	Tdark
A6NKQ9	Tdark
A6NKT7	Tdark
A6NKU9	Tdark
A6NKW6	Tdark
A6NKX1	Tdark
A6NKX4	Tdark
A6NL05	Tdark
A6NL08	Tdark
A6NL26	Tdark
A6NL46	Tdark
A6NL82	Tdark
A6NL88	Tdark
A6NL99	Tdark
A6NLC5	Tdark
A6NLC8	Tdark
A6NLE4	Tdark
A6NLF2	Tdark
A6NLI5	Tdark
A6NLJ0	Tdark
A6NLP5	Tdark
A6NLU0	Tdark
A6NLU5	Tdark
A6NLW8	Tdark
A6NLX3	Tdark
A6NLX4	Tdark
A6NM03	Tdark
A6NM10	Tdark
A6NM11	Tdark
A6NM28	Tdark
A6NM36	Tdark
A6NM43	Tdark
A6NM45	Tdark
A6NM62	Tdark
A6NM66	Tdark
A6NM76	Tdark
A6NMA1	Tdark
A6NMB1	Tdark
A6NMB9	Tdark
A6NMD0	Tdark
A6NMD2	Tdark
A6NMK7	Tdark
A6NMK8	Tdark
A6NML5	Tdark
A6NMN3	Tdark
A6NMS3	Tdark
A6NMS7	Tdark
A6NMT0	Tbio
A6NMU1	Tdark
A6NMX2	Tdark
A6NMY6	Tdark
A6NMZ2	Tdark
A6NMZ5	Tdark
A6NMZ7	Tdark
A6NN06	Tdark
A6NN14	Tdark
A6NN73	Tdark
A6NN90	Tdark
A6NN92	Tdark
A6NNA2	Tdark
A6NNA5	Tbio
A6NNB3	Tbio
A6NNC1	Tdark
A6NND4	Tdark
A6NNE9	Tbio
A6NNF4	Tdark
A6NNH2	Tdark
A6NNJ1	Tdark
A6NNL0	Tdark
A6NNL5	Tdark
A6NNM3	Tdark
A6NNM8	Tdark
A6NNN8	Tbio
A6NNP5	Tdark
A6NNS2	Tdark
A6NNT2	Tdark
A6NNV3	Tdark
A6NNW6	Tdark
A6NNX1	Tdark
A6NNY8	Tdark
A6NNZ2	Tdark
A6NP11	Tdark
A6NP61	Tdark
A6PVC2	Tdark
A6PVI3	Tdark
A6PVL3	Tdark
A6PVS8	Tdark
A6PVY3	Tdark
A6QL63	Tdark
A6QL64	Tdark
A6XGL0	Tdark
A6ZKI3	Tdark
A7E2F4	Tbio
A7E2S9	Tdark
A7E2U8	Tdark
A7E2V4	Tdark
A7E2Y1	Tbio
A7KAX9	Tbio
A7MBM2	Tdark
A7MCY6	Tbio
A7MD48	Tbio
A7XYQ1	Tbio
A8CG34	Tdark
A8K010	Tdark
A8K0R7	Tdark
A8K0S8	Tdark
A8K0Z3	Tbio
A8K2U0	Tbio
A8K4G0	Tbio
A8K554	Tdark
A8K5M9	Tdark
A8K7I4	Tbio
A8K830	Tdark
A8K855	Tdark
A8K8P3	Tdark
A8K8V0	Tdark
A8K979	Tbio
A8MPP1	Tdark
A8MPS7	Tdark
A8MPX8	Tdark
A8MPY1	Tdark
A8MQ03	Tdark
A8MQ11	Tdark
A8MQ14	Tdark
A8MQ27	Tdark
A8MQB3	Tdark
A8MQT2	Tdark
A8MRT5	Tdark
A8MSI8	Tdark
A8MT19	Tdark
A8MT33	Tdark
A8MT65	Tdark
A8MT66	Tdark
A8MT69	Tbio
A8MT70	Tdark
A8MTA8	Tdark
A8MTB9	Tdark
A8MTI9	Tdark
A8MTJ3	Tbio
A8MTJ6	Tdark
A8MTL0	Tdark
A8MTL3	Tdark
A8MTL9	Tdark
A8MTQ0	Tdark
A8MTT3	Tdark
A8MTW9	Tdark
A8MTY0	Tdark
A8MTY7	Tdark
A8MTZ0	Tdark
A8MTZ7	Tdark
A8MU10	Tdark
A8MU46	Tbio
A8MU93	Tdark
A8MUA0	Tdark
A8MUH7	Tdark
A8MUI8	Tdark
A8MUK1	Tdark
A8MUL3	Tdark
A8MUM7	Tbio
A8MUN3	Tdark
A8MUP2	Tdark
A8MUP6	Tdark
A8MUU1	Tdark
A8MUU9	Tdark
A8MUV8	Tdark
A8MUX0	Tdark
A8MUZ8	Tdark
A8MV23	Tdark
A8MV24	Tdark
A8MV57	Tdark
A8MV65	Tbio
A8MV72	Tdark
A8MV81	Tdark
A8MVA2	Tdark
A8MVJ9	Tdark
A8MVM7	Tdark
A8MVS1	Tdark
A8MVS5	Tdark
A8MVU1	Tdark
A8MVW0	Tdark
A8MVW5	Tbio
A8MVX0	Tdark
A8MVZ5	Tdark
A8MW92	Tdark
A8MW95	Tbio
A8MW99	Tdark
A8MWA4	Tdark
A8MWA6	Tdark
A8MWD9	Tdark
A8MWE9	Tdark
A8MWK0	Tdark
A8MWL6	Tdark
A8MWL7	Tdark
A8MWP4	Tdark
A8MWP6	Tdark
A8MWV9	Tdark
A8MWX3	Tdark
A8MWY0	Tdark
A8MX19	Tdark
A8MX34	Tdark
A8MX76	Tdark
A8MX80	Tdark
A8MXD5	Tdark
A8MXE2	Tdark
A8MXJ8	Tdark
A8MXK1	Tdark
A8MXK9	Tdark
A8MXQ7	Tdark
A8MXT2	Tdark
A8MXU0	Tdark
A8MXV4	Tdark
A8MXV6	Tdark
A8MXY4	Tdark
A8MXZ1	Tdark
A8MXZ3	Tdark
A8MY62	Tdark
A8MYA2	Tdark
A8MYB1	Tdark
A8MYJ7	Tdark
A8MYP8	Tdark
A8MYU2	Tbio
A8MYV0	Tdark
A8MYX2	Tdark
A8MYZ0	Tdark
A8MYZ5	Tdark
A8MYZ6	Tbio
A8MZ25	Tdark
A8MZ26	Tdark
A8MZ36	Tdark
A8MZ59	Tdark
A8MZ97	Tdark
A8MZA4	Tdark
A8MZF0	Tdark
A8MZG2	Tdark
A8MZH6	Tdark
A8TX70	Tbio
A9QM74	Tdark
A9UHW6	Tbio
A9YTQ3	Tbio
A9Z1Z3	Tdark
B0FP48	Tdark
B0I1T2	Tbio
B0YJ81	Tbio
B1AH88	Tchem
B1AJZ9	Tdark
B1AK53	Tbio
B1AK76	Tdark
B1AKI9	Tbio
B1AL46	Tdark
B1AL88	Tdark
B1AMM8	Tdark
B1ANH7	Tdark
B1ANS9	Tdark
B1ANY3	Tdark
B1APH4	Tdark
B1ATL7	Tdark
B2CW77	Tbio
B2RBV5	Tdark
B2RC85	Tdark
B2RD01	Tdark
B2RN74	Tdark
B2RNN3	Tdark
B2RPK0	Tdark
B2RTY4	Tdark
B2RU33	Tdark
B2RUY7	Tdark
B2RUZ4	Tbio
B2RV13	Tdark
B2RXF0	Tdark
B2RXF5	Tbio
B2RXH2	Tchem
B2RXH4	Tdark
B2RXH8	Tdark
B3EWF7	Tbio
B3EWG3	Tdark
B3EWG5	Tdark
B3EWG6	Tdark
B3GLJ2	Tdark
B3KS81	Tdark
B3KU38	Tdark
B3SHH9	Tdark
B4DH59	Tdark
B4DJY2	Tdark
B4DS77	Tbio
B4DU55	Tdark
B4DX44	Tdark
B4DXR9	Tdark
B4DYI2	Tdark
B4DZS4	Tdark
B4E2M5	Tdark
B5MCN3	Tdark
B5MCY1	Tdark
B5MD39	Tdark
B5ME19	Tdark
B6A8C7	Tbio
B6SEH8	Tdark
B6SEH9	Tdark
B7U540	Tdark
B7Z1M9	Tdark
B7Z368	Tdark
B7Z6K7	Tdark
B7Z8K6	Tbio
B7ZAP0	Tdark
B7ZAQ6	Tbio
B7ZBB8	Tdark
B7ZC32	Tdark
B7ZW38	Tdark
B8ZZ34	Tdark
B9A014	Tdark
B9A064	Tbio
B9A6J9	Tdark
B9EJG8	Tdark
C4AMC7	Tbio
C9J069	Tdark
C9J1S8	Tdark
