gene_name,importance,proj_x,proj_y,sign_0,sign_1,sign_2,sign_3,sign_4,sign_5,sign_6,sign_7,sign_8,sign_9
COX6C,612.1837908073486,-7.176806,-10.747597,0.0,0.0,0.0,0.0,432.4567198016619,0.0,0.0,0.0,0.0,179.72707100568672
COX7A2L,1771.15727469184,-0.8787381,-16.695862,0.0,0.0,0.0,0.0,874.1619428483433,0.0,162.9504526431523,0.0,0.0,734.0448792003443
CPD,1758.6792324380465,19.50333,13.954453,0.0,0.0,1758.6792324380465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPOX,1712.2106237910448,-13.324241,-16.395605,0.0,360.20086461832364,50.83959908355085,38.23450677539374,1062.8061591592548,0.0,14.449912893092366,75.5061094458437,110.17347181558574,0.0
CPT1A,3866.62763759062,-2.3447921,-18.217188,926.090150426234,0.0,0.0,0.0,942.0730766226736,0.0,703.2504420436215,158.13764009943063,0.0,1137.0763283986598
CREG1,592.1425074536352,13.515988,13.525102,0.0,19.654306098197697,571.8268225329506,0.0,0.0,0.0,0.0,0.0,0.0,0.6613788224868331
CRK,79.0057810885836,2.5477078,5.3194885,0.0,0.0,0.0,7.822667749189902,0.0,0.0,0.0,15.192696377937398,55.9904169614563,0.0
CRTAP,2575.67597882484,1.028289,-2.980379,766.548635948916,65.78968251343116,160.1641530493083,0.0,0.0,0.0,0.0,0.0,1525.7667930640337,57.40671424915098
CSGALNACT2,1515.1118336525503,-5.556004,-16.3843,196.2460226621738,42.153464736002945,263.7882166856323,0.0,414.8581812852648,0.0,539.47794354663,0.0,0.0,58.58800473684656
CTBS,493.02744775518465,12.612528,13.14479,0.0,26.66571632106808,466.36173143411656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTDSPL2,70.41655891866847,2.9163256,6.764519,0.0,0.0,0.0,12.88730783445111,0.0,0.0,21.757780535218288,0.0,32.7492083550413,3.0222621939577725
CTSB,1542.936974949424,17.70688,14.208616,0.0,247.94830180784712,1180.6713391200822,0.0,0.0,39.70940237659981,0.0,65.68805857914273,8.919873065751997,0.0
CTSC,2896.665516440292,21.020912,13.972811,0.0,0.0,2351.745624074834,125.0329993998271,6.363970983865374,75.37989353547212,157.37377777684415,180.76925066944963,0.0,0.0
CTSL,284.11963230988476,8.981908,11.947587,0.0,0.0,228.6592081078919,0.0,0.0,0.0,0.0,55.46042420199285,0.0,0.0
CTSZ,499.68140802286376,11.138769,11.260468,46.2843499810567,0.0,323.1866005819905,0.0,0.0,0.0,130.21045745981655,0.0,0.0,0.0
CXADR,1536.841912841203,16.807558,12.156597,0.0,0.0,1075.9488057760927,12.387038324209762,22.26459311655156,0.0,426.2414756243494,0.0,0.0,0.0
CYB5R3,535.3215639401001,-7.58756,-10.677525,0.0,0.0,0.0,0.0,426.8587010688792,0.0,0.0,0.0,0.0,108.4628628712209
DAGLB,816.5047128871512,12.5736475,11.375645,12.937441583583697,0.0,462.1302293387062,72.36805912956316,73.5669570689039,0.0,189.31089262880656,0.0,0.0,6.191133137587577
DCAF7,107.1530729976945,4.7492566,8.061868,0.0,26.93531545827462,0.0,0.0,0.0,39.529673332054614,25.77150311456514,14.91658109280013,0.0,0.0
DCPS,1430.087945228597,-21.948627,8.286308,0.0,0.0,0.0,301.840663467615,0.0,1011.603133718758,0.0,0.0,0.0,116.64414804222385
DCTN2,1044.1885786060714,-11.855066,13.841654,137.93819316630606,0.0,0.0,481.94216807832777,0.0,0.0,0.0,287.6640076192527,136.64420974218484,0.0
DCTN4,1494.2892026965808,-8.891807,16.791515,0.0,275.05023431364583,0.0,791.7976315351146,0.0,33.59297353181005,59.79595339907963,0.0,334.0524099169306,0.0
DCUN1D5,428.5162959639376,0.73038393,2.050227,0.0,0.0,0.0,169.78532009227223,25.79425370363792,0.0,0.0,42.67822609928229,186.6190769142543,3.639419154490841
DDRGK1,1317.0650940776293,16.22921,-7.039511,1132.7369643931297,6.100777936452366,16.696559199206167,39.93808416964977,0.0,0.0,0.0,0.0,21.85768337010299,99.73502500908832
DDX28,1418.350951806874,-12.37133,-13.828345,34.06875602827283,89.18038383740004,0.0,123.68935199273032,764.8984297913539,210.60050406521472,0.0,10.533415346993287,185.38011074490888,0.0
DEGS1,2639.976389762262,-5.62967,-19.096779,224.18118587678384,0.0,151.0274622542651,0.0,594.2136299494538,164.42550905581575,1180.6373231881553,79.22436737209007,130.40761858331246,115.85929348238594
DERL2,2973.3307419757866,16.11192,0.5494106,542.3635769299296,0.0,0.0,47.6895150815646,0.0,0.0,1244.7545913084678,0.0,402.10018415326095,736.4228745025633
DES,417.0433309212159,-7.0739627,-4.7030635,0.0,63.96365518753061,7.803674265457813,0.0,189.18563403008216,52.559115396393736,0.0,103.23892382446364,0.0,0.2923282172880098
DHCR7,2931.371865149963,16.481192,-2.965916,911.1050909019756,40.256206494689586,339.4268374430044,290.5022434846239,47.707825750218696,23.07090995415731,948.6384121973122,28.208283278401485,302.45605564558014,0.0
DHDDS,539.7777273933002,4.740239,-11.177988,0.0,0.0,0.0,0.0,0.0,0.0,135.53412384308498,0.0,0.0,404.24360355021525
DHPS,72.9870782485881,0.77973044,7.931944,0.0,0.0,0.0,41.18968486712076,7.181816784083469,0.0,0.0,24.61557659738388,0.0,0.0
DHRS13,445.694960277345,0.28224382,-8.688854,46.22343697629933,0.0,0.0,0.0,181.42299107123824,0.0,0.0,0.0,0.0,218.04853222980745
DHX29,983.8852559215944,-17.36021,10.146879,149.9398643924324,0.0,20.839870140910257,293.44032726695656,59.89908826881644,385.76582020681406,0.0,0.0,0.0,74.00028564566468
DLD,1022.8556062226924,-9.783746,-13.896522,0.0,25.80484305593315,198.1412495892036,3.3932941992860752,679.3995376501172,0.0,97.28866897094782,18.82801275720468,0.0,0.0
DNAJB11,674.8371326473684,3.1966712,-0.030311586,147.6557302409537,0.0,72.84941962380557,0.0,42.57737438180766,92.10627483944194,0.0,6.991746715889099,312.65658684547043,0.0
DNAJC11,2205.274075442634,-10.123497,-16.81979,602.4424059150757,0.0,0.0,0.0,944.9829507515592,0.0,186.2308088089206,0.0,0.0,471.6179099670783
DNAJC19,324.6242853560524,0.49115545,-8.270398,53.21306652057759,0.0,0.0,0.0,120.77647785093632,0.0,0.0,0.0,0.0,150.6347409845385
DNAJC8,18.788923793508403,3.0813174,7.633238,0.0,0.0,0.0,3.6968828393901494,0.0,0.0,0.2479593295286926,1.2278674421262097,13.616214182463349,0.0
DNASE2,661.331796040351,14.239693,13.786659,0.0,0.0,661.331796040351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM2,1078.8029925586377,-12.309463,1.7819042,0.0,0.0,87.10341098202183,179.63314450561998,0.0,35.740191949188144,0.0,717.1041485573339,21.299535859399093,37.92256070507491
DOCK1,272.1863565906658,-6.0398865,7.803755,0.0,0.0,0.0,139.58807973827103,0.0,50.89018421936297,0.0,81.70809263303177,0.0,0.0
DOHH,1228.3170348008198,0.83033574,-1.1949353,77.89295010743788,174.81846366760035,0.0,0.0,0.0,0.0,0.0,303.5837666169288,672.0218544088526,0.0
DPAGT1,1963.855268760437,9.043334,-12.569769,281.5433435621368,0.0,0.0,0.0,0.0,0.0,863.2455775445305,193.84684368973055,0.0,625.2195039640391
DSC3,187.66951884743207,6.3797245,9.968498,0.0,0.0,123.18515532279989,0.0,0.0,0.0,0.0,16.94436980704561,47.539993717586576,0.0
DUSP9,194.9499398225128,-6.644817,-4.297687,0.0,0.0,0.0,0.0,119.34362888036482,0.0,0.0,75.60631094214799,0.0,0.0
DYM,74.52794176377834,2.554723,6.3214326,12.535224176147882,0.0,0.0,12.408288423525004,0.0,0.0,2.879654380671845,0.0,39.342478970518165,7.362295812915454
EBP,2869.2988034484306,16.308254,-3.313534,1079.5361820100231,0.0,190.7730928156615,0.0,0.0,0.0,865.4536221201816,62.81175812259876,379.05931152346113,291.66483685650434
ECD,22.807684972852613,2.9655607,7.467887,0.0,0.0,0.0,5.44699829603984,0.0,0.0,0.0,0.0,16.66434335416714,0.6963433226456318
ECH1,1346.6931105005428,-11.228949,-15.3858,0.0,239.82516516824097,51.17847488155663,2.6346492338303276,832.7068835470916,0.0,87.04807542380631,133.29986224601691,0.0,0.0
ECI2,679.4541714291674,-9.334876,-12.3572035,0.0,60.79462417502149,27.40365775520642,0.0,526.4955677732605,64.76032172567899,0.0,0.0,0.0,0.0
ECSIT,1166.5984607644284,-12.574154,-16.381672,0.0,0.0,0.0,0.0,1099.0718641671929,0.0,0.0,0.0,42.09717672386103,25.42941987337439
EDF1,1029.9909072982273,-20.739315,7.8752007,0.0,0.0,0.0,188.4085863830493,0.0,840.8346995155782,0.747621399599733,0.0,0.0,0.0
EI24,1920.624464460596,17.478645,-8.608678,1585.9373402902932,0.0,0.0,0.0,0.0,0.0,0.0,12.062573464191994,18.16948289637844,304.4550678097323
EIF2B3,1674.6364673907533,-21.942553,10.017725,0.0,0.0,0.0,663.8231195428759,0.0,1010.8133478478774,0.0,0.0,0.0,0.0
EIF2B5,1516.6201839137482,-21.61167,9.911742,0.0,0.0,0.0,568.3905698184844,0.0,931.9900637899858,0.0,16.239550305277987,0.0,0.0
EIF3E,458.988100550196,-8.85074,10.272563,0.0,0.0,0.0,226.3948132289376,0.0,174.9974932551295,0.0,57.59579406612885,0.0,0.0
EIF3H,1285.9220068097384,-22.11248,7.711949,0.0,0.0,0.0,221.43114371997075,0.0,1064.4908630897676,0.0,0.0,0.0,0.0
EIF3L,2101.167250728068,-23.540575,9.329881,0.0,0.0,0.0,742.4931988577495,0.0,1358.6740518703184,0.0,0.0,0.0,0.0
EIF4B,2271.593024311969,-23.3543,8.730127,0.0,438.4801822586175,0.0,493.0186317189225,0.0,1340.0942103344294,0.0,0.0,0.0,0.0
EIF4H,1687.606494182155,-23.367968,7.8764896,0.0,0.0,7.186865729055615,325.4652711710022,0.0,1354.9543572820974,0.0,0.0,0.0,0.0
ELMO2,132.1214473350643,-1.0801017,7.277238,4.816443316217863,0.0,0.0,35.667594458626624,8.126947007887031,83.51046255233278,0.0,0.0,0.0,0.0
EMC2,1028.2168786505365,9.0246315,2.593019,0.0,0.0,0.0,0.0,173.09580057206327,0.0,424.8008262002325,43.69621213253836,323.2878688428102,63.33617090289225
EMC3,626.2052929739073,8.330507,-3.1375337,347.78810631817663,0.0,0.0,22.282325879447814,0.0,0.0,0.0,0.0,208.63881584301225,47.49604493327058
EMC4,1351.732951462097,11.743244,0.52935475,540.956206636536,0.0,38.392018421713416,0.0,110.07226265756972,0.0,599.7316660972921,0.0,0.0,62.58079764898593
EMC7,5281.195350440545,14.673631,-13.104081,2056.7970765392347,0.0,0.0,0.0,0.0,0.0,1152.1660121236278,182.90940522398913,566.2474851070823,1323.075371446611
ENPP4,312.03240147645755,11.126647,12.499182,0.0,0.0,312.03240147645755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA7,1490.0555005944052,18.46218,14.001357,0.0,0.0,1393.456905149926,0.0,0.0,49.41062565269067,0.0,47.18796979178837,0.0,0.0
EPHX2,345.8157378349438,-2.4884942,4.443548,0.0,121.12999553935718,0.0,62.27400668300411,65.52615274194656,42.78293097189126,54.10265189874468,0.0,0.0,0.0
EPRS,873.595281511841,-20.400072,7.1245666,0.0,0.0,0.0,49.675324810943216,4.700657856575173,803.0567680249978,16.16253081932474,0.0,0.0,0.0
ERAP2,1745.8728141076267,1.4822772,-2.3933773,158.0812703208139,184.51487411892293,0.0,0.0,0.0,0.0,282.12029241189913,8.48769686648607,1112.6686803895047,0.0
ERGIC1,2315.086939927787,13.145834,-10.86199,945.9748839024816,0.0,0.0,0.0,48.99423270325239,0.0,143.89100195049352,255.63496877924868,40.58451704267743,880.0073355496338
ERLIN1,830.9179483031774,4.486665,-5.3487463,81.05459308863243,0.0,0.0,2.340510060691875,0.0,0.0,233.85474967032744,0.0,198.8682094728904,314.79988601063525
ERLIN2,527.6544959535265,5.341362,-5.4427276,154.5297613480139,0.0,0.0,0.0,0.0,0.0,43.173129460110225,2.669388325216364,159.9612926273197,167.32092419286633
ERMP1,1406.1744380293414,16.165075,-5.954194,940.394316681727,0.0,71.9028501549177,55.610327172177314,0.0,0.0,106.62274920112678,0.0,231.64419481939296,0.0
ESS2,1304.2517372345635,-4.4731107,0.20473965,57.41845042717739,1073.7582294095546,0.0,0.0,121.14490932890236,47.6624190022172,0.0,4.267729066711995,0.0,0.0
ETFDH,2229.644540565159,-5.757174,-19.08293,297.48098651301893,57.21590508856424,0.0,0.0,476.9643373656235,0.0,1397.9833115979525,0.0,0.0,0.0
EWSR1,2242.410932467601,-24.920088,6.9091177,0.0,232.50474221987497,0.0,109.88459517309076,0.0,1900.021595074635,0.0,0.0,0.0,0.0
EXOC1,359.56784291495336,-2.4586833,11.001446,93.46071201218096,0.0,28.360404742299917,113.7212996098433,95.67930675404811,0.0,0.0,0.0,28.34611979658111,0.0
EXOC2,342.8739497241964,-7.540298,11.935684,0.0,0.0,0.0,267.19978655143973,0.0,2.8601847795090745,0.0,72.81397839324761,0.0,0.0
EXOSC7,249.90375588697248,-14.25138,7.850474,0.0,0.0,0.0,0.0,0.0,249.90375588697248,0.0,0.0,0.0,0.0
F11R,627.9973621599576,13.915859,13.813108,0.0,0.0,627.9973621599576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADS2,1988.272252608559,17.31163,-6.1506457,1283.1536295144256,0.0,0.0,0.0,0.0,128.24950279366237,355.4758035058398,0.0,221.39331679463132,0.0
FAH,71.67168947373796,2.6894486,5.1599092,0.0,0.0,0.0,4.837186976558148,0.2828854606711832,0.0,0.0,0.0,66.55161703650863,0.0
FAM210A,517.0237646377662,0.90175,-8.95396,59.18423667701391,0.0,2.961979894518974,0.0,149.30294223754538,0.0,7.290618452841462,46.867657242524714,0.0,251.41633013332185
FAM98B,1089.2737960107715,-21.754112,6.7197413,0.0,0.0,5.7782554789372425,14.026904670096078,0.0,998.4527524495836,0.0,0.0,71.01588341215466,0.0
FARSB,290.235236840619,-14.002723,8.021939,1.5115041785756496,0.0,0.0,43.43764944401038,0.0,243.60445798889089,0.0,0.0,0.0,1.6816252291420537
FASN,453.8516745397479,-9.651762,9.578833,0.0,0.0,0.0,167.65452071265776,0.0,212.0728385623776,45.94791539435471,0.0,28.176399870357866,0.0
FAT1,505.3466430903276,11.761688,13.035486,53.78492190636849,0.0,381.1198965464832,31.84560148199712,0.0,7.243786718932625,0.0,14.82834783958972,16.52408859695653,0.0
FCGRT,1825.2556920049483,15.53803,16.052114,0.0,0.0,1100.9669230083991,0.0,0.0,0.0,126.85385928093896,0.0,597.4349097156105,0.0
FDPS,725.0305843811097,-19.463356,7.2644954,0.0,0.0,0.0,46.30411519268056,0.0,678.7264691884292,0.0,0.0,0.0,0.0
FIP1L1,989.8855261541258,-21.052427,6.7295194,0.0,82.41311430190318,0.0,0.0,0.0,907.4724118522226,0.0,0.0,0.0,0.0
FIS1,1564.138432571909,-7.4682255,-14.787515,134.03201159666222,136.57165986374034,0.0,0.0,655.2215635506061,0.0,398.8378329255109,0.0,0.0,239.47536463538987
FKBP10,3019.089896573161,1.5840764,-3.1311665,0.0,199.080983097629,0.0,46.78382891280004,526.4256636658635,0.0,695.9846081004346,0.0,1541.4293219228332,9.385490873600592
FKBP1A,3341.482430082744,15.441919,1.7780731,241.4962133812006,111.86626645747552,225.2894037519088,724.5804079435827,0.0,125.2489070514364,1504.1363815669852,7.82027071794414,401.0445792122111,0.0
FKBP2,935.0319369292636,11.268398,-1.3378793,431.7828273133803,0.0,0.0,128.48945446641906,0.0,43.31641110712574,277.1356715981208,0.0,54.30757244421763,0.0
FKBP4,1448.237365132355,-20.208168,10.221629,0.0,0.0,0.0,376.7336141457927,10.163639041346908,761.684440674242,4.664339746038247,0.0,294.9913315249353,0.0
FKRP,618.8019598677196,11.903718,13.338923,111.69935397568771,26.320052787732813,379.7088505368718,0.0,0.0,0.0,0.0,0.0,27.403460877181168,73.67024169024607
FLII,424.5658100862537,0.30097213,3.327218,0.0,3.827102070517447,75.07803826442135,114.0415467632971,0.0,41.572283738947405,49.809810529089184,8.126016331875556,132.11101238810565,0.0
FLOT1,2194.9996299467375,17.316193,12.077575,197.7941955496602,46.843776865722255,1332.2958196458942,0.0,0.0,0.0,618.0658378854608,0.0,0.0,0.0
FLVCR1,216.94993281765028,-5.5485315,-6.2073445,0.0,21.935733313598053,1.7992600826096794,0.0,186.62681269711643,0.0,6.588126724326114,0.0,0.0,0.0
FN3KRP,60.0716805514304,2.9723108,7.018789,0.0,0.0,0.0,11.53890485665418,0.0,0.0,17.97364114474783,0.0,26.283929382932723,4.275205167095671
FNTA,907.9332168322256,-8.79064,13.233104,0.0,74.89558481358533,0.0,322.0623175669143,5.62567859288778,0.0,152.9427895643739,87.01155018925476,72.99546073066726,192.39983537454216
FNTB,462.5126411568162,-6.39477,12.8727865,0.0,45.33502890189094,0.0,279.9307863427859,0.0,0.0,0.0,0.0,116.7517151647378,20.495110747401572
FTL,753.5841266134047,14.577438,13.376946,0.0,0.0,666.1612463141877,0.0,0.0,0.0,0.0,87.42288029921697,0.0,0.0
FUBP1,2755.9771723750982,-25.469309,6.7858105,0.0,420.2007145483235,0.0,0.0,0.0,2311.632176961614,0.0,24.144280865160788,0.0,0.0
FUBP3,1946.890278642552,-24.014376,6.3376446,0.0,414.114614518754,0.0,0.0,43.73608726186442,1484.1042635737178,0.0,0.0,4.9353132882155375,0.0
FUCA1,3067.0268755966727,21.339897,14.3828745,0.0,88.59280385657259,2561.9398618724094,55.18365952634521,0.0,0.0,0.0,361.3105503413451,0.0,0.0
FXR1,3816.474557897199,-20.534773,2.316916,0.0,1677.5128829975715,0.0,779.7558938992644,0.0,911.3047603559864,60.754900816197306,0.0,387.14611982817974,0.0
FXR2,2502.0513268852887,-22.606142,9.515199,0.0,713.1763141349522,7.653910817883645,586.5782283218921,0.0,1046.8070437846643,0.0,0.0,147.83582982589647,0.0
G6PD,152.1176100536715,1.0294607,5.4181943,7.789268316979425,5.8582879449915275,0.0,50.96961210412033,0.0,0.0,0.0,35.559604418739724,51.94083726884052,0.0
GADD45GIP1,1252.7707922027191,-12.821601,-16.751295,0.0,0.0,0.0,0.0,1153.6161169301995,0.0,0.0,57.76285877964808,32.600139824894356,8.791676667977136
GAK,381.12443063688386,1.9900671,3.114502,0.0,0.4959431568087124,30.662713187289206,61.80069509509462,0.0,69.30000279314608,0.0,91.13552486222588,127.72955154231934,0.0
GAL,553.6292577114307,11.177848,10.863298,0.0,0.0,311.9873410400921,27.73513150442123,42.96280513312091,0.0,169.88523140624574,1.058748627550678,0.0,0.0
GALNT4,856.2197178663223,1.6535658,-1.4237355,90.41666522322346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.2524374889178,38.5506151541809
GAPVD1,463.04880238697393,-8.03523,11.32597,0.0,0.0,18.759050915354003,272.9426975980982,0.0,103.3371024334063,39.859452536219685,28.15049890389572,0.0,0.0
GDAP1,1893.141029893568,-7.5559154,-15.576914,349.433125513405,0.0,0.0,6.537416076714967,782.4514447566852,0.0,453.5085113361439,0.0,0.0,301.2105322106189
GDE1,307.3469078912982,3.2107873,2.98051,85.23985018997332,0.0,0.0,0.0,58.57177002602568,10.886971854144884,0.0,39.38698718635021,113.26132863480412,0.0
GGH,3238.3221023645733,21.42526,13.742856,0.0,19.3168387508374,2657.353056928691,248.7009780908475,0.0,0.0,157.7344123375054,155.2168162566923,0.0,0.0
GGT7,371.9030389550489,-0.9938104,10.661416,129.41435445113888,20.68666061239548,0.0,80.70037771207144,0.0,0.0,0.0,0.0,28.27533332370128,112.82631285574182
GHDC,627.1062775340438,-4.583214,-7.4353237,153.43768696818108,0.0,5.62871180207936,15.118418938768208,202.04298943112744,45.978923159556665,54.81328570316102,0.0,15.308025544461652,134.7782359867084
GINS2,317.1848059812009,-4.30099,10.257052,0.0,0.0,0.0,147.82892053258388,3.324684264460874,52.346935953230954,78.57748604114455,0.0,35.10677918978064,0.0
GINS4,351.13928854117347,-8.528766,9.989401,1.9970807712000764,0.0,0.0,183.16399118092073,5.96297759645208,139.77245531781108,0.0,6.032126566483287,14.210657108306204,0.0
GLB1L2,564.5860550399088,13.439509,13.53058,0.0,0.0,564.5860550399088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLT8D1,372.9928183899055,3.7334957,-9.637674,0.0,0.0,98.6816306476622,0.0,0.0,4.555202182361832,0.0,0.0,0.0,269.7559855598815
GLTP,182.81715590371965,2.4410293,-8.277366,0.0,1.7569886856855492,0.0,4.31042871295724,0.0,0.0,0.0,0.0,0.0,176.74973850507686
GMPPB,48.295266305232985,2.7009964,6.7252817,0.0,0.0,0.0,11.158790472881854,0.0,0.0,5.053243762802912,0.0,32.083232069548224,0.0
GMPS,99.76302626442003,0.8939918,6.143678,0.0,0.0,0.0,50.645743821654946,7.501272341879032,0.0,0.0,0.0,41.616010100886065,0.0
GNAI1,390.69410613758635,-7.4207253,4.7499046,0.0,40.69302889630252,0.0,81.8574884106363,120.9372171090236,0.0,0.0,143.55850049375232,3.647871227871638,0.0
GNG5,150.1791895781302,6.947382,6.9387035,0.0,0.0,0.0,0.0,45.84383053239404,0.0,104.33535904573618,0.0,0.0,0.0
GNPAT,1335.3833358503289,-11.1494665,-15.89073,202.20192367497913,41.20791805563678,0.0,0.0,879.65828971838,12.837758684158931,0.0,0.0,0.0,199.47744571717388
GOLGB1,840.6907696274017,-7.3241086,1.791716,241.37974027310528,24.6958505320271,32.19085573592868,0.0,0.0,147.73369620802606,96.40489253084084,143.09699265013447,0.0,155.18874169733922
GOLM1,823.4001414317634,14.0299,14.4698925,45.217957256154136,0.0,636.6121733084673,0.0,0.0,12.99845292443985,31.350357914786237,0.0,97.22120002791588,0.0
GOLM2,106.1469522874488,5.458795,10.432799,0.0,0.0,97.80334859898376,0.0,0.0,0.0,0.0,0.0,0.0,8.343603688465041
GOLPH3L,366.99767772789704,5.428919,4.388634,75.72482386515304,46.390200544955306,73.15874346173625,0.0,0.0,0.0,104.76021210833342,66.96369774771901,0.0,0.0
GOLT1B,2522.070797020631,16.576084,-9.624423,1635.495966443687,0.0,0.0,0.0,0.0,0.0,220.1966656043088,0.0,0.0,666.3781649726351
GOSR2,1254.8043122893137,5.0605865,-16.13939,153.81960248190225,0.0,0.0,0.0,0.0,51.239495682867826,0.0,0.0,8.428540959025005,1041.3166731655183
GPAA1,4902.581026158979,16.967049,-11.55824,1980.6432673827408,0.0,0.0,219.4278846467815,460.9986480814336,0.0,434.2289655493077,152.4452911856934,480.0276062824618,1174.8093630305596
GPD2,677.2051362251502,-9.411295,-10.211367,0.0,0.0,0.0,0.0,432.7322944517464,0.0,0.0,0.0,244.4728417734038,0.0
GPX8,2258.835946753359,17.303555,-8.482574,1487.5643041347555,0.0,0.0,0.0,103.52504314944332,0.0,106.86786931408092,103.21431424602916,116.72591786188144,340.9384980471686
GSDME,449.0185952307651,8.2139015,4.14529,0.0,0.0,14.816543158982356,83.38768752626679,0.0,0.0,235.00910793783933,0.0,115.80525660767664,0.0
GSK3A,486.04255462547906,0.26816958,-7.8691897,0.0,111.3816087170956,12.510744671859598,0.0,105.17149617535556,113.26444677941151,0.0,0.0,0.0,143.71425828175674
GSTA4,320.0981586453737,-2.6697307,4.4152284,0.0,177.7888404194497,0.0,91.37619992814868,0.0,37.28380424586937,13.649314051905932,0.0,0.0,0.0
GSTO1,649.7139396993693,-2.9587288,14.016429,0.0,0.0,0.0,235.38328914994247,11.942757579863889,0.0,30.13542010048263,0.0,204.03684041885975,168.21563245022065
GSTZ1,436.4398677353728,-5.812287,-7.128594,0.0,79.5747810369068,8.876030291489203,0.0,240.5311511945149,39.78226018682098,0.0,0.0,5.471911320179239,62.20373370546171
GTF2F1,1182.1577375435616,-19.689468,9.742473,0.0,53.77389473260388,0.0,363.166138812673,0.0,636.8737420492076,128.3439619490771,0.0,0.0,0.0
GUSB,2507.1077888626332,19.817537,14.730369,0.0,286.2802041578349,1648.0092695143942,162.75338005261722,0.0,79.50832036720492,67.28715920534405,263.2694555652379,0.0,0.0
GYG1,1072.5552432047143,-11.398763,14.599851,65.4352276024823,0.0,43.243047393560346,582.9891752963741,0.0,166.34807891098845,0.0,214.5397140013091,0.0,0.0
HACD2,2619.10602059515,11.127949,-12.568023,856.3364821113105,0.0,0.0,0.0,0.0,0.0,875.2267628358213,6.213805746337056,0.0,881.3289699016807
HADH,1646.79610702992,-13.426143,-16.187176,0.0,380.07247991783026,0.0,0.0,1098.33118883872,0.0,0.0,0.6009149866439062,167.79152328672606,0.0
HADHA,1674.6259380303566,-11.413968,-17.194925,0.0,28.74272629840984,0.0,5.520456910131867,1030.0502753620706,16.331983896074465,99.2473927275084,32.158982254093814,75.39523376644487,387.1788868156228
HAUS1,1113.945793683001,-12.556545,1.392241,0.0,0.0,0.0,128.95407581748572,0.0,0.0,0.0,853.8463324133342,131.1453854521813,0.0
HAUS3,686.6384026888604,-9.429551,2.4092076,0.0,0.0,0.0,94.17157097528587,160.68017279624803,55.8656010834592,0.0,258.5960475186711,38.48409981273863,78.84091050245753
HAX1,2760.494408703626,0.00084647536,-16.007605,344.8781259894997,294.07338767042205,101.00684978417024,169.3490349306114,638.3375210818657,129.40960200842304,212.8688112101078,0.0,0.0,870.5710760285259
HDGF,1251.2392641952133,-20.08255,10.790701,0.0,0.0,10.42220050593962,566.886112739714,102.20068613099184,571.730264818568,0.0,0.0,0.0,0.0
HDGFL2,585.0441654990339,-8.915846,14.811164,0.0,56.37003946960965,0.0,503.44254838698714,0.0,22.98770043405915,2.243877208377938,0.0,0.0,0.0
HDHD3,56.965752984441934,2.8387806,5.82358,0.0,0.0,0.0,0.0,9.816926331452414,0.0,0.0,0.0,47.14882665298952,0.0
HEBP1,133.29973633919263,-0.27511942,8.622471,27.20021962499464,0.0,0.0,54.8736268752036,27.650341374448303,6.086528269179767,6.999313703086689,0.0,10.489706492279614,0.0
HEXB,2559.4058132106497,21.134983,13.732204,0.0,0.0,2515.9560076511534,0.0,0.0,2.9722854196176365,0.0,40.477520139878784,0.0,0.0
HIGD1A,1551.453777392672,4.228346,-17.940762,0.0,0.0,0.0,0.0,140.49839855202828,0.0,0.0,0.0,0.0,1410.9553788406438
HIKESHI,323.71858691018406,4.51913,1.983218,0.0,0.0,0.0,0.0,0.0,0.0,112.41816074144708,33.27115940575742,162.1281834362094,15.901083326770149
HLA-A,4354.525414084587,20.574493,11.814458,32.08818251671668,0.0,2290.1005213373405,0.0,199.9733053491992,310.2574608272267,898.3548995603013,0.0,623.7510444938032,0.0
HLA-B,3102.848526501224,20.38927,12.76089,0.0,37.44881645902466,2087.315808232278,0.0,252.9356385534767,0.0,433.0035040137045,0.0,292.1447592427401,0.0
HLA-C,4754.9515664719875,20.698128,11.33068,218.1068680494656,0.0,2359.9950950824455,0.0,344.7735039534759,0.0,1375.8505519326309,0.0,456.2255474539696,0.0
HLA-F,488.0355768672973,-2.8714657,13.994919,0.0,0.0,0.0,178.40397721985474,0.0,0.0,0.0,0.0,110.1633876147015,199.46821203274104
HLTF,1537.586480113621,-21.423874,10.35807,0.0,0.0,0.0,690.0666547496418,0.0,847.5198253639793,0.0,0.0,0.0,0.0
HMCES,375.7796089161096,-14.691489,8.416534,0.0,0.1293532934173335,8.30375047060169,7.15231421526906,20.439462935278343,202.57510188394411,0.0,56.79437301038323,80.3852531072158,0.0
HMGCR,2088.614889708818,17.358868,-7.6680803,1521.6228804183115,0.0,0.0,0.0,0.0,76.62766005669533,216.95020456569011,86.0392809902307,0.0,187.3748636778902
HNRNPA0,1930.4642694324612,-22.257305,5.490278,0.0,642.3540918328983,0.0,0.0,11.804945825568549,1157.148878070232,0.0,0.0,119.15635370376236,0.0
